1	destinataire	1	receiver
1	destinataire	2	recipient
1	destinataire	3	cfs
1	destinataire	4	forwarding
1	destinataire	5	smtp
1	destinataire	6	white
1	destinataire	7	voice
1	destinataire	8	geographical
1	destinataire	9	sms
1	destinataire	10	checking
1	destinataire	11	o(1
1	destinataire	12	simulative
1	destinataire	13	short
1	destinataire	14	abstract
1	destinataire	15	agent
1	destinataire	16	sms-cb
1	destinataire	17	weiling
1	destinataire	18	abstract-in
1	destinataire	19	server
1	destinataire	20	rejection
2	congestion	1	congestion
2	congestion	2	rabs
2	congestion	3	toxml
2	congestion	4	capture-recapture
2	congestion	5	collective
2	congestion	6	loss
2	congestion	7	pedersen
2	congestion	8	ntsp
2	congestion	9	mankhe
2	congestion	10	mobilization
2	congestion	11	drop
2	congestion	12	traverse
2	congestion	13	persistent
2	congestion	14	egress
2	congestion	15	tcp
2	congestion	16	provider
2	congestion	17	nairobi
2	congestion	18	ferent
2	congestion	19	provision
2	congestion	20	value-added
3	architecture	1	architecture
3	architecture	2	structure
3	architecture	3	isolated
3	architecture	4	core
3	architecture	5	hoc
3	architecture	6	deployment
3	architecture	7	heterogeneous
3	architecture	8	intelligent
3	architecture	9	gnutella
3	architecture	10	fh-cdma/tdd
3	architecture	11	backbone
3	architecture	12	lesson
3	architecture	13	premise
3	architecture	14	multi-service
3	architecture	15	wdm
3	architecture	16	live
3	architecture	17	gmpls-based
3	architecture	18	small-scale
3	architecture	19	scarce
3	architecture	20	utran
4	authentification	1	authentication
4	authentification	2	seed
4	authentification	3	word
4	authentification	4	airwaves
4	authentification	5	encryption
4	authentification	6	distribution
4	authentification	7	sek.r
4	authentification	8	secret
4	authentification	9	forgery
4	authentification	10	quantum
4	authentification	11	sek_r
4	authentification	12	cryptography
4	authentification	13	nth
4	authentification	14	agreement
4	authentification	15	public
4	authentification	16	mtk
4	authentification	17	auxiliary
4	authentification	18	link
4	authentification	19	max
4	authentification	20	two-phase
5	datagramme	1	physical
5	datagramme	2	mac
5	datagramme	3	weakspot
5	datagramme	4	abstraction
5	datagramme	5	fh-cdma/tdd
5	datagramme	6	phy
5	datagramme	7	transport
5	datagramme	8	resistance
5	datagramme	9	rehash
5	datagramme	10	superiority
5	datagramme	11	biometrics
5	datagramme	12	unacceptable
5	datagramme	13	comfort
5	datagramme	14	layer
5	datagramme	15	agreement
5	datagramme	16	tdma-based
5	datagramme	17	int'l
5	datagramme	18	hidden
5	datagramme	19	unexpected
5	datagramme	20	neuron
6	cryptage	1	encryption
6	cryptage	2	seed
6	cryptage	3	word
6	cryptage	4	airwaves
6	cryptage	5	distribution
6	cryptage	6	sek.r
6	cryptage	7	secret
6	cryptage	8	quantum
6	cryptage	9	cryptography
6	cryptage	10	auxiliary
6	cryptage	11	mtk
6	cryptage	12	regard
6	cryptage	13	agreement
6	cryptage	14	public
6	cryptage	15	nth
6	cryptage	16	two-phase
6	cryptage	17	link
6	cryptage	18	shsetinputcontext
6	cryptage	19	pa-dh
6	cryptage	20	sek_r
7	plateforme	1	platform
7	plateforme	2	deck
7	plateforme	3	unit-i
7	plateforme	4	korak
7	plateforme	5	table
7	plateforme	6	non-proprietary
7	plateforme	7	source
7	plateforme	8	world
7	plateforme	9	auditing
7	plateforme	10	variety
7	plateforme	11	easy-to-use
7	plateforme	12	pico-bts
7	plateforme	13	difficulty
7	plateforme	14	proprietary
7	plateforme	15	analysis
7	plateforme	16	subsection
7	plateforme	17	comparison
7	plateforme	18	competitive
7	plateforme	19	osa/parlay
7	plateforme	20	open
8	initialisation	1	airwaves
8	initialisation	2	seed
8	initialisation	3	word
8	initialisation	4	encryption
8	initialisation	5	auxiliary
8	initialisation	6	sek1
8	initialisation	7	delay-insensitive
8	initialisation	8	distribution
8	initialisation	9	base
8	initialisation	10	cryptography
8	initialisation	11	sek.r
8	initialisation	12	secret
8	initialisation	13	regard
8	initialisation	14	link
8	initialisation	15	agreement
8	initialisation	16	mtk
8	initialisation	17	nodebs
8	initialisation	18	phase
8	initialisation	19	csma
8	initialisation	20	plurality
9	utilisateur	1	user
9	utilisateur	2	off-site
9	utilisateur	3	near-global
9	utilisateur	4	rch
9	utilisateur	5	opinion
9	utilisateur	6	usability
9	utilisateur	7	masm
9	utilisateur	8	dat
9	utilisateur	9	fch
9	utilisateur	10	supplementary
9	utilisateur	11	urban
9	utilisateur	12	phone
9	utilisateur	13	zero-config
9	utilisateur	14	terminal
9	utilisateur	15	coverage
9	utilisateur	16	inetwork
9	utilisateur	17	velocity
9	utilisateur	18	exhibit
9	utilisateur	19	user-friendly
9	utilisateur	20	selective
10	antenne	1	antenna
10	antenne	2	aerial
10	antenne	3	branch
10	antenne	4	click
10	antenne	5	syncml
10	antenne	6	connection
10	antenne	7	tapi
10	antenne	8	output
10	antenne	9	always-on
10	antenne	10	utf-8
10	antenne	11	wall
10	antenne	12	consumption
10	antenne	13	multitechnology
10	antenne	14	default
10	antenne	15	campus
10	antenne	16	ignorant
10	antenne	17	trivial
10	antenne	18	broadcast
10	antenne	19	transmitted
10	antenne	20	synchronisation
11	paquet	1	packet
11	paquet	2	block
11	paquet	3	package
11	paquet	4	bundle
11	paquet	5	batch
11	paquet	6	lot
11	paquet	7	deck
11	paquet	8	point-to
11	paquet	9	unslotted
11	paquet	10	datum
11	paquet	11	label
11	paquet	12	sensitive
11	paquet	13	rate
11	paquet	14	trunking
11	paquet	15	soft-decision
11	paquet	16	critical
11	paquet	17	hardcopies
11	paquet	18	voice
11	paquet	19	xiii
11	paquet	20	raw
12	serveur	1	server
12	serveur	2	loyalty
12	serveur	3	retention
12	serveur	4	satisfaction
12	serveur	5	relationship
12	serveur	6	mformation
12	serveur	7	lindestad
12	serveur	8	stale
12	serveur	9	tradability
12	serveur	10	roi
12	serveur	11	trust
