1	microcontroller	1	a11
1	microcontroller	2	a2dp
1	microcontroller	3	a31008-h6300-a4-1-7719
1	microcontroller	4	abandon
1	microcontroller	5	abc
1	microcontroller	6	abdellatif
1	microcontroller	7	abonnement
1	microcontroller	8	abonné
1	microcontroller	9	abordable
1	microcontroller	10	aboutissement
1	microcontroller	11	abri
1	microcontroller	12	abréviations/glossaire
1	microcontroller	13	absence
1	microcontroller	14	absorption
1	microcontroller	15	abstract
1	microcontroller	16	abus
1	microcontroller	17	acceptable
1	microcontroller	18	acceptation
1	microcontroller	19	access
1	microcontroller	20	accessibilité
2	receiver	1	combiné
2	receiver	2	commun
2	receiver	3	conjoint
2	receiver	4	associé
2	receiver	5	division
2	receiver	6	répartition
2	receiver	7	porteur
2	receiver	8	tdma
2	receiver	9	fdma
2	receiver	10	trajet
2	receiver	11	branchement
2	receiver	12	access
2	receiver	13	encryptions
2	receiver	14	cdma
2	receiver	15	etalement
2	receiver	16	désir
2	receiver	17	wideband
2	receiver	18	transparent
2	receiver	19	synchronous
2	receiver	20	iii.6
3	handset	1	combiné
3	handset	2	commun
3	handset	3	conjoint
3	handset	4	associé
3	handset	5	temps
3	handset	6	fin
3	handset	7	action
3	handset	8	majuscule
3	handset	9	ra1
3	handset	10	échelle
3	handset	11	s)a0
3	handset	12	cité
3	handset	13	valeur
3	handset	14	multihome-attach-agent
3	handset	15	vecteur
3	handset	16	matriciel
3	handset	17	trafic
3	handset	18	v.7.2
3	handset	19	handshake
3	handset	20	lettre
4	broadcast	1	application
4	broadcast	2	sonnerie
4	broadcast	3	antenne
4	broadcast	4	cdma-2000
4	broadcast	5	prix
4	broadcast	6	fin
4	broadcast	7	puce
4	broadcast	8	vaste
4	broadcast	9	marketing
4	broadcast	10	baisse
4	broadcast	11	variété
4	broadcast	12	bourse
4	broadcast	13	combiné
4	broadcast	14	v.7.2
4	broadcast	15	refus
4	broadcast	16	commencement
4	broadcast	17	normal
4	broadcast	18	promotion
4	broadcast	19	disponibilité
4	broadcast	20	commerce
5	microwave	1	câblé
5	microwave	2	win
5	microwave	3	venezuela
5	microwave	4	absence
5	microwave	5	excellent
5	microwave	6	fixe
5	microwave	7	hertzien
5	microwave	8	japon
5	microwave	9	intelligent
5	microwave	10	adjacent
5	microwave	11	leningrad
5	microwave	12	perspectif
5	microwave	13	ident
5	microwave	14	télécommunication
5	microwave	15	action
5	microwave	16	technologie
5	microwave	17	conséquent
5	microwave	18	plate-forme
5	microwave	19	rnis
5	microwave	20	option
6	multicast	1	volant
6	multicast	2	beacon
6	multicast	3	réémission
6	multicast	4	navigat
6	multicast	5	délai
6	multicast	6	option
6	multicast	7	cas
6	multicast	8	vierge
6	multicast	9	nouveau
6	multicast	10	contention
6	multicast	11	démar
6	multicast	12	transparence
6	multicast	13	extrémité
6	multicast	14	ancien
6	multicast	15	arrière-plan
6	multicast	16	commodité
6	multicast	17	θold
6	multicast	18	léger
6	multicast	19	médical
6	multicast	20	c,new
7	architecture	1	fin
7	architecture	2	beacon
7	architecture	3	s)a0
7	architecture	4	refus
7	architecture	5	valeur
7	architecture	6	vecteur
7	architecture	7	matrice
7	architecture	8	v.7.2
7	architecture	9	sujet
7	architecture	10	passant
7	architecture	11	normal
7	architecture	12	commencement
7	architecture	13	fréquence
7	architecture	14	largeur
7	architecture	15	nouveau
7	architecture	16	large
7	architecture	17	garde
7	architecture	18	handshake
7	architecture	19	midi
7	architecture	20	ν(i)qi
8	sensor	1	constellation
8	sensor	2	consommation
8	sensor	3	densité
8	sensor	4	fort
8	sensor	5	host-to-gateway
8	sensor	6	main
8	sensor	7	famine
8	sensor	8	hfp
8	sensor	9	i'utra
8	sensor	10	quantité
8	sensor	11	background
8	sensor	12	population
8	sensor	13	signal
8	sensor	14	palmos
8	sensor	15	haut
8	sensor	16	dpcch
8	sensor	17	police
8	sensor	18	mégaélément/s
8	sensor	19	zone
8	sensor	20	ainsi_qu'
9	buffer	1	interception
9	buffer	2	point
9	buffer	3	arrêt
9	buffer	4	blocage
9	buffer	5	user
9	buffer	6	partie
9	buffer	7	théorique
9	buffer	8	precisement
9	buffer	9	souci
9	buffer	10	reference
9	buffer	11	interaction
9	buffer	12	densité
9	buffer	13	paysage
9	buffer	14	clientèle
9	buffer	15	product
9	buffer	16	implementation
9	buffer	17	faible
9	buffer	18	primaire
9	buffer	19	macrocellules
9	buffer	20	affaire
10	software	1	logiciel
10	software	2	software
10	software	3	information
10	software	4	v.5
10	software	5	réinitialisation
10	software	6	ident
10	software	7	facture
10	software	8	fabriquants
10	software	9	mtx
10	software	10	coefficient
10	software	11	journau
10	software	12	bip
10	software	13	réveil
10	software	14	jeu
10	software	15	consommateur
10	software	16	opération
10	software	17	approximation
10	software	18	modification
10	software	19	réalisable
10	software	20	ppp
11	repeater	1	division
11	repeater	2	répartition
11	repeater	3	porteur
11	repeater	4	tdma
11	repeater	5	fdma
11	repeater	6	trajet
11	repeater	7	access
11	repeater	8	cdma
11	repeater	9	iii.6
11	repeater	10	etalement
11	repeater	11	désir
11	repeater	12	passant
11	repeater	13	wideband
11	repeater	14	message/commande
11	repeater	15	synchronous
11	repeater	16	comptabilisation
11	repeater	17	pdas
11	repeater	18	largeur
11	repeater	19	fréquence
11	repeater	20	large
12	telecommunication	1	réinitialisation
12	telecommunication	2	besoin
12	telecommunication	3	temps
12	telecommunication	4	s)a0
12	telecommunication	5	valeur
12	telecommunication	6	facture
12	telecommunication	7	multiplication
12	telecommunication	8	vecteur
12	telecommunication	9	fabriquants
12	telecommunication	10	régulateur
12	telecommunication	11	matrice
12	telecommunication	12	characterized
12	telecommunication	13	multi-utilisateurs
12	telecommunication	14	mbps
12	telecommunication	15	dommage
12	telecommunication	16	midi
12	telecommunication	17	pt(z
12	telecommunication	18	uniforme
12	telecommunication	19	ν(i)qi
12	telecommunication	20	flux
13	encryption	1	s)a0
13	encryption	2	valeur
13	encryption	3	vecteur
13	encryption	4	matrice
13	encryption	5	branchement
13	encryption	6	encryptions
13	encryption	7	midi
13	encryption	8	ν(i)qi
13	encryption	9	signifié
13	encryption	10	cohérence
13	encryption	11	t(1
13	encryption	12	auto
13	encryption	13	juridique
13	encryption	14	nul
13	encryption	15	lemme
13	encryption	16	iv.11.2
13	encryption	17	t(φi
13	encryption	18	propre
13	encryption	19	façon
13	encryption	20	apport
14	carrier	1	porteur
14	carrier	2	fin
14	carrier	3	modem
14	carrier	4	v.7.2
14	carrier	5	refus
14	carrier	6	normal
14	carrier	7	comportement
14	carrier	8	commencement
14	carrier	9	communication
14	carrier	10	juin
14	carrier	11	particularité
14	carrier	12	mercure
14	carrier	13	politiques/régulateurs
14	carrier	14	avantageux
14	carrier	15	juillet
14	carrier	16	topographique
14	carrier	17	afrique
14	carrier	18	handshake
14	carrier	19	mtx
14	carrier	20	inconnue
15	deployment	1	s)a0
15	deployment	2	valeur
15	deployment	3	vecteur
15	deployment	4	matrice
15	deployment	5	réinitialisation
15	deployment	6	midi
15	deployment	7	ν(i)qi
15	deployment	8	facture
15	deployment	9	spectral
15	deployment	10	nul
15	deployment	11	fabriquants
15	deployment	12	cas
15	deployment	13	approche
15	deployment	14	signifié
15	deployment	15	cohérence
15	deployment	16	transition/un
15	deployment	17	progression
15	deployment	18	t(1
15	deployment	19	juridique
15	deployment	20	lemme
16	key	1	fondamental
16	key	2	fondamentalement
16	key	3	primordial
16	key	4	principal
16	key	5	saisie
16	key	6	adoption
16	key	7	important
16	key	8	conséquent
16	key	9	déterminant
16	key	10	grand
16	key	11	enregistrement
16	key	12	primitif
16	key	13	arrêt
16	key	14	pile
16	key	15	considérable
16	key	16	paquet
16	key	17	blocage
16	key	18	clef
16	key	19	central
16	key	20	significatif
17	cellular	1	cellulaire
17	cellular	2	fin
17	cellular	3	v.7.2
17	cellular	4	mars
17	cellular	5	refus
17	cellular	6	normal
17	cellular	7	commencement
17	cellular	8	chiffrage
17	cellular	9	net
17	cellular	10	mathématique
17	cellular	11	juin
17	cellular	12	cdma-2000
17	cellular	13	communication
17	cellular	14	handshake
17	cellular	15	continent
17	cellular	16	juillet
17	cellular	17	emploi
17	cellular	18	spatial
17	cellular	19	validation
17	cellular	20	assurance
18	connection	1	similaire
18	connection	2	voisin
18	connection	3	associé
18	connection	4	s)a0
18	connection	5	valeur
18	connection	6	vecteur
18	connection	7	navigat
18	connection	8	matrice
18	connection	9	option
18	connection	10	chiffrage
18	connection	11	rupture
18	connection	12	midi
18	connection	13	démar
18	connection	14	ν(i)qi
18	connection	15	précieux
18	connection	16	vierge
18	connection	17	signifié
18	connection	18	touche
18	connection	19	cohérence
18	connection	20	enreg
19	spectrum	1	spectral
19	spectrum	2	électricité
19	spectrum	3	reçu
19	spectrum	4	particularité
19	spectrum	5	base
19	spectrum	6	intervalle
19	spectrum	7	besoin
19	spectrum	8	arrivant
19	spectrum	9	absence
19	spectrum	10	amont
19	spectrum	11	bts
19	spectrum	12	compatibilité
19	spectrum	13	bsc
19	spectrum	14	peer-to-peer
19	spectrum	15	scientifique
19	spectrum	16	juridique
19	spectrum	17	corée
19	spectrum	18	réalité
19	spectrum	19	rôle
19	spectrum	20	iv.11.2
20	cell	1	main
20	cell	2	fin
20	cell	3	hfp
20	cell	4	v.7.2
20	cell	5	cdma-2000
20	cell	6	refus
20	cell	7	normal
20	cell	8	commencement
20	cell	9	immédiat
20	cell	10	borne
20	cell	11	interaction
20	cell	12	densité
20	cell	13	s)a0
20	cell	14	message/commande
20	cell	15	valeur
20	cell	16	juin
20	cell	17	communication
20	cell	18	emploi
20	cell	19	vecteur
20	cell	20	handshake
21	transmission	1	transmission
21	transmission	2	fin
21	transmission	3	division
21	transmission	4	gst
21	transmission	5	emploi
21	transmission	6	abandon
21	transmission	7	v.7.2
21	transmission	8	porteur
